,id,name,price,info,url,reviews
84,85,Planet Organic Goji Berries 250g,£5.99,,https://www.planetorganic.com/products/planet-organic-goji-berries-250g,
85,86,Fish4Ever Sardines In Organic Olive Oil & Lemon 120g,£3.59,"""Fish4Ever's sardines are fished off the coast of Brittany by small day boats, with MSC certification in process. They are caught at their fattest with a guaranteed minimum Omega 3 content and processed in a special way to preserve their taste and nutrition. Sustainability - land, sea and people - is Fish4Ever's virtuous circle. Praised by top environmentalists and top chefs. High quality means better health and better taste. """,https://www.planetorganic.com/products/fish4ever-sardines-in-organic-olive-oil-lemon-120g,
86,87,Better Than Noodles Thai Style 385g,£3.29,"""Better Than Noodles Thai Style is made from Organic Konjac flour. It is a gluten and dairy free alternative to regular flat noodles. It contains only 9 calories and 0g of carbohydrates (per 100g serving). It is made from Juroat, a special blend of Organic Konjac flour and Organic oat fibre. Better Than Noodles looks a lot like traditional flat noodles compared to other traditional Konjac flat noodle shapes. Suitable for Organic diets, Coeliacs, Diabetics, Vegans and Vegetarians. Each pack serves 2-3. 385g (300g drained weight)""",https://www.planetorganic.com/products/better-than-noodles-thai-style-385g,
87,88,Ombar Coco Mylk Buttons 25g,£1.69,"""Ombar raw, dairy free coco mylk buttons are little bursts of deliciousness sweetened with coconut sugar and boosted with friendly bacteria, making them the perfect healthy treat for both kids and adults alike.""",https://www.planetorganic.com/products/ombar-coco-mylk-buttons-25g,
88,89,Planet Organic Raisins 500g,£4.39,,https://www.planetorganic.com/products/planet-organic-raisins-500g,
89,90,Linwoods Milled Flaxseed 425g,£6.29,"""Linwoods source only the finest quality seeds and berries from around the world to produce their natural, tasty and nutritious healthy super foods. Their healthy superfoods are milled to aid quick and easy absorption into the body, so you can feel the immediate benefits of a range of essential fatty acids, vitamins and minerals in your diet.""",https://www.planetorganic.com/products/linwoods-milled-flaxseed-425g,
90,91,Amisa Buckwheat Crispbread 120g,£2.89,"""Produced in a dedicated gluten-free bakery, constantly batch tested - Guaranteed gluten free.""",https://www.planetorganic.com/products/amisa-buckwheat-crispbread-120g,
91,92,Seggiano Red Pesto 200g,£7.75,"""The Seggiano Red Pesto is made with fresh tomato and not sun-dried, which gives it a well balanced and delicate flavour.""",https://www.planetorganic.com/products/seggiano-red-pesto-200g,
92,93,Planet Organic Porridge Oats 850g,£3.19,,https://www.planetorganic.com/products/planet-organic-porridge-oats-850g,
93,94,2die4 Activated Pumpkin Seeds 100g,£8.99,"""2die4 Live Food's ACTIVATED Pumpkin Seeds have been long-soaked in water, and whole, raw Celtic sea salt. Presto! Fermentation has begun. The nuts are then long-dried (dehydrated, not cooked) at very low temperatures. This arrests, and does not kill the nutrient-enlivening transformation that takes place with fermentation, which simply re-ignites once the nuts are popped into the mouth. Activated nuts and seeds become noticeably lighter, tastier, more nourishing, free of bitterness and markedly more-ish. They have been deemed, in fact, by some very alive customers of ours, as 2die4!!""",https://www.planetorganic.com/products/2die4-activated-pumpkin-seeds-100g,
94,95,Vivani Superior Dark 100% with Cocoa Nibs 80g,£4.29,"""Vivani Superior Dark 100+ with cocoa nibs, vegan. The ultimate in cocoa. Just cocoa mass, cocoa butter and crunchy cocoa nibs – that’s it. A good portion of cocoa butter guarantees a silky finish, despite the intensity. The soft, slightly fruity Dominican cocoa is not overpowering; instead it creates a wonderfully chocolatey explosion of flavours which – when enjoyed correctly – linger long in the mouth before the cocoa nibs bring their rustic crunch to the party. A chocolate for real connoisseurs. Packaging: FSC® certified cardboard wrapper, compostable NatureFlex™ film""",https://www.planetorganic.com/products/vivani-superior-dark-100-with-cocoa-nibs-80g,
95,96,Shady Maple Farms 100% Pure Maple Syrup 250ml,£9.99,Organic Maple Syrup from Shady Maple Farms,https://www.planetorganic.com/products/shady-maple-farms-100-pure-maple-syrup-250ml,
96,97,Ombar 55% Coco Mylk 35g,£2.39,"""If you like Ombar Coconut 60% we know you’re gonna love this! Ombar Coco Mylk has all the same ingredients as Coconut 60% except this bar is even more creamier (and dreamier we think). The combination of coconut cream and caramel tasting coconut sugar is a sure winner. Of course it’s Vegan friendly and as this bar is also enriched with Bio Live cultures, do you really need more of a reason to eat it?""",https://www.planetorganic.com/products/ombar-55-coco-mylk-35g,
97,98,Clearspring Seaveg Crispies Original Multipack 5x4g,£4.39,"""The Clearspring sea vegetable range has been extended to include these new light, thin and crispy toasted nori snacks (crispy seaweed thins). Made with just four simple ingredients: nori grown in the clear waters off the coast of Korea, unrefined sea salt and organic sesame and rapeseed oil. Baked at very high temperatures for just a few seconds to produce this tasty, convenient and nutritious snack. Delicious on its own, with sushi or sprinkled over salads.
Gluten Free - High in Fibre - Vegan - MSG Free - Non GMO - No additives or preservatives
Calories per pack: 28",https://www.planetorganic.com/products/clearspring-seaveg-crispies-original-multipack-3x5g,
98,99,Biona Tomato Passata 680g,£2.59,"""Our organic Passata Fina is made from sun-ripened tomatoes (grown on a farm in Tuscany) that have been pureed and sieved until perfectly smooth.  It's a traditional Italian store-cupboard essential used as a base for smooth sauces, pizza toppings, soups and stews.""",https://www.planetorganic.com/products/biona-tomato-passata-700g,
99,100,Planet Organic White Basmati Rice 1kg,£5.99,,https://www.planetorganic.com/products/planet-organic-white-basmati-rice-1kg,
100,101,Planet Organic Pumpkin Seeds 250g,£2.99,,https://www.planetorganic.com/products/planet-organic-pumpkin-seeds-250g,
101,102,Ombar Coconut & Vanilla Centres 35g,£2.19,"""Ombar raw chocolate with a creamy vanilla and coconut-based filling encased in decadent rich 60% raw chocolate. As the first and only range of raw chocolate bars with soft, truffle fillings, Ombar Centres addresses a gap in the market for those seeking a super-indulgent chocolate treat that doesn’t compromise on their health""",https://www.planetorganic.com/products/ombar-coconut-vanilla-centres-35g,
102,103,Oatly Oat Cream 250ml,£1.49,"""Oatly Healthy Oat. Dairy free alternative to cream/ Low in saturated fat, Cholesterol free. """,https://www.planetorganic.com/products/oatly-oat-cream-250ml,
103,104,Clipper Dandelion Tea 20 Bags,£2.79,"""A light, distinctive and naturally caffeine-free infusion. """,https://www.planetorganic.com/products/clipper-dandelion-tea-20-bags,
104,105,Seggiano Basil Pasta Sauce 350g,£3.85,"""This is the classic basic sauce for pasta. Fresh basil leaves give aroma to this chunky pasta sauce, made for us in Sicily, using naturally sun sweetened Italian tomatoes and Sicilian extra virgin olive oil from an award winning mill. Quality and provena""",https://www.planetorganic.com/products/seggiano-basil-pasta-sauce-350g,
105,106,Biona White Spelt Spaghetti 500g,£3.39,"""Spelt is one of the oldest cultivated grains (an ancient cousin of wheat). It is high in fibre, has a higher content of protein and vitamins than wheat and although not gluten free, Spelt can be tolerated by some people with wheat allergies. Praised in the 12th century by St. Hildegarde von Bingen as ""the best of grains"".""",https://www.planetorganic.com/products/biona-white-spelt-spaghetti-500g,
106,107,Hu Cashew Butter and Pure Vanilla Bean Dark Chocolate Bar 60g,£3.79,"HU is back with another tasty, organic vegan dark chocolate bar. The cashew butter and pure vanilla bean dark chocolate bar contain 70% dark chocolate, a good helping of creamy cashew butter and sweet vanilla bean all combined together to create a delicious and vegan chocolate bar. Enjoy genuine health in a tasty chocolate bar with HU’s cashew butter and pure vanilla bean dark chocolate bar. All of the ingredients used are organic and fair trade, contain no added ingredients or preservatives, and, of course, are vegan and gluten-free. But don't worry, nothing about this bar skimps on flavour - only bad stuff you don't want in your body. Instead, the cashew butter and pure vanilla bean dark chocolate bar is a rich, nutty and creamy dark chocolate bar with sweet vanilla complimenting the bitter, dark chocolate.",https://www.planetorganic.com/products/hu-cashew-butter-and-pure-vanilla-bean-dark-chocolate-bar-60g,
107,108,Planet Organic Figs Lerida 500g,£8.99,,https://www.planetorganic.com/products/planet-organic-figs-lerida-500g,
108,109,Planet Organic Brown Lentils 500g,£2.59,"""In their natural state, the seeds have a coating of bitter-tasting saponins, making them unpalatable. Quinoa is believed to have been domesticated in the Peruvian Andes from wild or weed populations of the same species""",https://www.planetorganic.com/products/planet-organic-brown-lentils-500g,
109,110,Purely Plantain Chips Nice & Spicy 75g,£1.99,"""Thick cut, smooth-textured, full flavoured plantains with a warm piquant chilli. Vegan and gluten free alternative to the traditional potato crisps. """,https://www.planetorganic.com/products/purely-plantain-chips-nice-spicy-75g,
110,111,Rhythm 108 Swiss Chocolate Bar: Super Coconut 33g,£2.19,"""A gluten and vegan chocolate bar, made with the finest Swiss chocolate and wholesome ingredients. 45% less sugar than comparable bars and indulgent than ever!Key USPs: Organic, Gluten Free, 45% Less Sugar, Vegan, All Natural, High in Fibre""",https://www.planetorganic.com/products/rhythm108-swiss-chocolate-bar-super-coconut-33g,
111,112,Biona Cranberry Pure Juice 750ml,£9.99,Biona Organic Pure Cranberry Juice is made from 100% pressed cranberries. Drink pure or dilute with water or fruit juice,https://www.planetorganic.com/products/biona-cranberry-pure-juice-750ml,
112,113,Doves Farm Brown Rice Penne 500g,£4.39,Gluten free pasta tubes made from wholegrain brown rice.,https://www.planetorganic.com/products/doves-farm-brown-rice-penne-500g,
113,114,Frutteto Strawberry 100% Fruit Spread 250g,£5.29,"""This fruit spread is simply premium grade, organic fruit packed into a jar. Unsurprisingly, it tastes purely of sun-ripened fruit. Of artisan quality, it is cooked gently at low temperatures, in small batches, using handpicked, fully ripe, organic fruit from the orchard. It has a very high fruit content. More than 100g of organic fruit is used to make 100g of this fruit spread. For more information, please visit www.thefruit-tree.com""",https://www.planetorganic.com/products/fruittree-strawberry-100-fruit-spread-250g,
114,115,Biona Sauerkraut 360g,£1.91,Biona sauerkraut is made using finely shredded organic cabbage that has been fermented by lactic acid bacteria - giving it that distinctive sour flavour.,https://www.planetorganic.com/products/biona-sauerkraut-360g,
115,116,Biona Tomato Puree 200g,£2.39,Made from organic tomatoes. Nothing else.,https://www.planetorganic.com/products/biona-tomato-puree-200g,
